"","Distance","Treatment","time","mean","se"
"539",61.839,"highlight","0min",30.768275,1.839898941
"540",61.954,"highlight","0min",30.449075,1.950865301
"541",62.069,"highlight","0min",30.552025,1.825725565
"542",62.184,"highlight","0min",30.251925,1.817703165
"543",62.299,"highlight","0min",30.023125,1.749933893
"544",62.414,"highlight","0min",29.901425,1.600973531
"545",62.529,"highlight","0min",29.4805,1.51922626
"546",62.644,"highlight","0min",29.59265,1.276222803
"547",62.759,"highlight","0min",29.3113,1.111842657
"548",62.874,"highlight","0min",29.2678,0.888286533
"549",62.989,"highlight","0min",29.16985,0.699980319
"550",63.103,"highlight","0min",28.829075,0.590469527
"551",63.218,"highlight","0min",28.862525,0.629740104
"552",63.333,"highlight","0min",28.434525,0.65180593
"553",63.448,"highlight","0min",28.314125,0.840718774
"554",63.563,"highlight","0min",28.031225,1.054887175
"555",63.678,"highlight","0min",27.5838,1.234720941
"556",63.793,"highlight","0min",27.449925,1.601209585
"557",63.908,"highlight","0min",26.897825,1.7350556
"558",64.023,"highlight","0min",26.71385,1.966727044
"559",64.138,"highlight","0min",26.298725,2.114878218
"560",64.253,"highlight","0min",25.944175,2.145749784
"561",64.368,"highlight","0min",25.868425,2.401726999
"562",64.483,"highlight","0min",25.460775,2.416317547
"563",64.598,"highlight","0min",25.57065,2.72327792
"564",64.713,"highlight","0min",25.439475,2.875620938
"565",64.828,"highlight","0min",25.37825,2.959377969
"566",64.943,"highlight","0min",25.481425,3.151171636
"567",65.057,"highlight","0min",25.267025,2.994104741
"568",65.172,"highlight","0min",25.438325,3.13255494
"569",65.287,"highlight","0min",25.3064,2.989143437
"570",65.402,"highlight","0min",25.298925,2.891612492
"571",65.517,"highlight","0min",25.5115,2.888299876
"572",65.632,"highlight","0min",25.411125,2.699254916
"573",65.747,"highlight","0min",25.706575,2.794769486
"574",65.862,"highlight","0min",25.6929,2.720034126
"575",65.977,"highlight","0min",25.864,2.740685224
"576",66.092,"highlight","0min",26.0726,2.742330762
"577",66.207,"highlight","0min",25.9431,2.564426154
"578",66.322,"highlight","0min",26.18065,2.597013688
"579",66.437,"highlight","0min",25.93985,2.417272588
"580",66.552,"highlight","0min",25.8851,2.446234239
"581",66.667,"highlight","0min",25.768625,2.445898179
"582",66.782,"highlight","0min",25.422975,2.367565681
"583",66.897,"highlight","0min",25.5995,2.46527754
"584",67.011,"highlight","0min",25.392725,2.363325739
"585",67.126,"highlight","0min",25.56775,2.433792792
"586",67.241,"highlight","0min",25.628425,2.455810875
"587",67.356,"highlight","0min",25.492425,2.460140836
"588",67.471,"highlight","0min",25.763025,2.629373463
"589",67.586,"highlight","0min",25.6003,2.583336545
"590",67.701,"highlight","0min",25.839375,2.718429787
"591",67.816,"highlight","0min",25.84625,2.726608825
"592",67.931,"highlight","0min",25.819275,2.689690722
"593",68.046,"highlight","0min",26.09145,2.847047158
"594",68.161,"highlight","0min",25.872725,2.715197055
"595",68.276,"highlight","0min",26.117675,2.875653646
"596",68.391,"highlight","0min",26.0563,2.837884685
"597",68.506,"highlight","0min",26.03215,2.802838922
"598",68.621,"highlight","0min",26.19615,2.996668713
"599",68.736,"highlight","0min",25.99145,2.929260991
"600",68.851,"highlight","0min",26.30545,3.235978215
"601",68.966,"highlight","0min",26.30985,3.298395693
"602",69.08,"highlight","0min",26.436975,3.426127129
"603",69.195,"highlight","0min",26.616875,3.676232827
"604",69.31,"highlight","0min",26.4876,3.58552612
"605",69.425,"highlight","0min",26.6945,3.793837576
"606",69.54,"highlight","0min",26.50535,3.560032253
"607",69.655,"highlight","0min",26.513,3.464950261
"608",69.77,"highlight","0min",26.534875,3.410037331
"609",69.885,"highlight","0min",26.346425,3.10226209
"610",70,"highlight","0min",26.728275,3.309935099
"611",70.115,"highlight","0min",26.755075,3.165106944
"612",70.23,"highlight","0min",27.07715,3.337896962
"613",70.345,"highlight","0min",27.393625,3.485050121
"614",70.46,"highlight","0min",27.4802,3.430366975
"615",70.575,"highlight","0min",27.99785,3.738480637
"616",70.69,"highlight","0min",28.089,3.569380972
"617",70.805,"highlight","0min",28.493725,3.696299835
"618",70.92,"highlight","0min",28.758,3.636609256
"619",71.034,"highlight","0min",28.845675,3.409045036
"620",71.149,"highlight","0min",29.2495,3.481534621
"621",71.264,"highlight","0min",29.176525,3.147373146
"622",71.379,"highlight","0min",29.40075,3.222795026
"623",71.494,"highlight","0min",29.297,3.092133809
"624",71.609,"highlight","0min",29.125225,2.949348565
"625",71.724,"highlight","0min",29.214675,3.109086574
"626",71.839,"highlight","0min",28.77175,2.83469917
"627",71.954,"highlight","0min",28.845725,3.018305784
"628",72.069,"highlight","0min",28.616175,2.939729809
"629",72.184,"highlight","0min",28.4167,2.874147023
"630",72.299,"highlight","0min",28.355825,2.934423164
"631",72.414,"highlight","0min",27.808575,2.630965502
"632",72.529,"highlight","0min",27.718575,2.670690943
"633",72.644,"highlight","0min",27.327525,2.393822849
"634",72.759,"highlight","0min",27.20315,2.255293663
"635",72.874,"highlight","0min",27.2407,2.244758175
"636",72.989,"highlight","0min",26.92615,2.003086846
"637",73.103,"highlight","0min",27.09155,2.160429865
"638",73.218,"highlight","0min",26.81645,1.992154312
"639",73.333,"highlight","0min",26.87395,1.99262452
"640",73.448,"highlight","0min",26.990125,2.017655614
"641",73.563,"highlight","0min",26.91245,1.78079161
"642",73.678,"highlight","0min",27.350275,1.940879396
"643",73.793,"highlight","0min",27.404475,1.751728251
"644",73.908,"highlight","0min",27.75575,1.831096379
"645",74.023,"highlight","0min",27.932675,1.907981545
"646",74.138,"highlight","0min",27.8686,1.778320748
"647",74.253,"highlight","0min",28.098125,1.910395074
"648",74.368,"highlight","0min",27.889725,1.662985253
"649",74.483,"highlight","0min",28.055675,1.658062471
"650",74.598,"highlight","0min",28.046875,1.592340167
"651",74.713,"highlight","0min",27.88895,1.563292128
"652",74.828,"highlight","0min",28.052775,1.735388522
"653",74.943,"highlight","0min",27.756025,1.689522785
"654",75.057,"highlight","0min",27.88985,1.790886921
"655",75.172,"highlight","0min",27.8052,1.754939878
"656",75.287,"highlight","0min",27.64395,1.707377538
"657",75.402,"highlight","0min",27.798,1.778449087
"658",75.517,"highlight","0min",27.52045,1.597602204
"659",75.632,"highlight","0min",27.7491,1.626051359
"660",75.747,"highlight","0min",27.67565,1.450668674
"661",75.862,"highlight","0min",27.644275,1.303294621
"662",75.977,"highlight","0min",27.830925,1.298361517
"663",76.092,"highlight","0min",27.615825,1.074574618
"664",76.207,"highlight","0min",27.7977,1.12022696
"665",76.322,"highlight","0min",27.534675,0.994504079
"666",76.437,"highlight","0min",27.353825,1.033075307
"667",76.552,"highlight","0min",27.19725,1.169554002
"668",76.667,"highlight","0min",26.627025,1.354335505
"669",76.782,"highlight","0min",26.611925,1.529978582
"670",76.897,"highlight","0min",26.222225,1.718551152
"671",77.011,"highlight","0min",26.220675,1.893660426
"672",77.126,"highlight","0min",26.3728,2.051868176
"673",77.241,"highlight","0min",26.25875,2.057141679
"674",77.356,"highlight","0min",26.6126,2.129608309
"675",77.471,"highlight","0min",26.451225,2.007686857
"676",77.586,"highlight","0min",26.5557,1.966833097
"677",77.701,"highlight","0min",26.517325,1.933479766
"678",77.816,"highlight","0min",26.238975,1.898020742
"679",77.931,"highlight","0min",26.292175,2.059767951
"680",78.046,"highlight","0min",25.927675,2.132320427
"681",78.161,"highlight","0min",25.996,2.325654892
"682",78.276,"highlight","0min",25.91505,2.520443427
"683",78.391,"highlight","0min",25.8182,2.630249105
"684",78.506,"highlight","0min",26.061225,2.842107473
"685",78.621,"highlight","0min",25.8778,2.839574197
"686",78.736,"highlight","0min",26.1295,3.004004877
"687",78.851,"highlight","0min",26.150475,3.123767971
"688",78.966,"highlight","0min",26.242875,3.227995108
"689",79.08,"highlight","0min",26.51785,3.47999006
"690",79.195,"highlight","0min",26.411075,3.46559012
"691",79.31,"highlight","0min",26.8073,3.781374552
"692",79.425,"highlight","0min",27.012075,3.981516186
"693",79.54,"highlight","0min",27.357425,4.349395422
"694",79.655,"highlight","0min",27.89525,4.936907785
"695",79.77,"highlight","0min",27.996275,5.180636546
"696",79.885,"highlight","0min",28.37415,5.714181097
"697",80,"highlight","0min",28.252525,5.788452534
"698",80.115,"highlight","0min",28.0633,5.874824447
"699",80.23,"highlight","0min",27.8909,5.893915909
"700",80.345,"highlight","0min",27.384225,5.628953546
"701",80.46,"highlight","0min",27.38245,5.802560083
"702",80.575,"highlight","0min",26.951025,5.549136746
"703",80.69,"highlight","0min",26.76225,5.534727741
"704",80.805,"highlight","0min",26.6317,5.513476822
"705",80.92,"highlight","0min",26.203525,5.273621391
"706",81.034,"highlight","0min",26.26955,5.418995509
"707",81.149,"highlight","0min",25.903225,5.212568171
"708",81.264,"highlight","0min",25.934475,5.335137379
"709",81.379,"highlight","0min",25.93265,5.403038433
"710",81.494,"highlight","0min",25.6999,5.312038504
"711",81.609,"highlight","0min",25.816875,5.506772617
"712",81.724,"highlight","0min",25.342025,5.258455874
"713",81.839,"highlight","0min",25.23445,5.330040265
"714",81.954,"highlight","0min",24.86195,5.26584319
"715",82.069,"highlight","0min",24.385725,5.125081645
"716",82.184,"highlight","0min",24.2956,5.301611887
"717",82.299,"highlight","0min",23.714675,5.053291761
"718",82.414,"highlight","0min",23.63745,5.186859819
"719",82.529,"highlight","0min",23.211825,5.06380562
"720",82.644,"highlight","0min",22.836525,4.894911506
"721",82.759,"highlight","0min",22.74655,5.000235759
"722",82.874,"highlight","0min",22.27255,4.684290008
"723",82.989,"highlight","0min",22.258175,4.809124412
"724",83.103,"highlight","0min",21.913025,4.651955155
"725",83.218,"highlight","0min",21.72435,4.575794308
"726",83.333,"highlight","0min",21.699475,4.664655218
"727",83.448,"highlight","0min",21.3529,4.340075834
"728",83.563,"highlight","0min",21.46065,4.518128323
"729",83.678,"highlight","0min",21.150375,4.289128468
"730",83.793,"highlight","0min",21.052225,4.25498715
"731",83.908,"highlight","0min",21.1169,4.308958026
"732",84.023,"highlight","0min",20.90495,4.054352531
"733",84.138,"highlight","0min",21.110275,4.251048191
"734",84.253,"highlight","0min",20.86115,4.028120292
"735",84.368,"highlight","0min",20.8212,4.053641249
"736",84.483,"highlight","0min",20.787125,4.058368024
"737",84.598,"highlight","0min",20.540175,3.834842923
"738",84.713,"highlight","0min",20.74455,4.017700852
"739",84.828,"highlight","0min",20.4956,3.76140754
"740",84.943,"highlight","0min",20.49715,3.827154106
"741",85.057,"highlight","0min",20.409575,3.768105467
"742",85.172,"highlight","0min",20.118175,3.579498576
"743",85.287,"highlight","0min",20.273725,3.727476086
"744",85.402,"highlight","0min",19.947975,3.458937493
"745",85.517,"highlight","0min",20.088825,3.596087073
"746",85.632,"highlight","0min",20.02685,3.546064201
"747",85.747,"highlight","0min",19.81295,3.431353562
"748",85.862,"highlight","0min",20.006675,3.582258586
"749",85.977,"highlight","0min",19.7023,3.33149444
"750",86.092,"highlight","0min",19.89395,3.442933765
"751",86.207,"highlight","0min",19.773325,3.326005341
"752",86.322,"highlight","0min",19.6757,3.239317887
"753",86.437,"highlight","0min",19.857525,3.341364796
"754",86.552,"highlight","0min",19.579375,3.138631605
"755",86.667,"highlight","0min",19.81105,3.278321321
"756",86.782,"highlight","0min",19.654025,3.18566194
"757",86.897,"highlight","0min",19.6666,3.158398659
"758",87.011,"highlight","0min",19.8395,3.245666187
"759",87.126,"highlight","0min",19.63155,3.051740657
"760",87.241,"highlight","0min",19.9038,3.189004086
"761",87.356,"highlight","0min",19.699975,3.068500242
"762",87.471,"highlight","0min",19.74385,3.056395519
"763",87.586,"highlight","0min",19.816025,3.116977985
"764",87.701,"highlight","0min",19.622875,2.921841866
"765",87.816,"highlight","0min",19.890975,3.034397356
"766",87.931,"highlight","0min",19.762475,2.872228567
"767",88.046,"highlight","0min",19.89455,2.8849263
"768",88.161,"highlight","0min",19.91775,2.890441938
"769",88.276,"highlight","0min",19.753225,2.7220489
"770",88.391,"highlight","0min",20.0745,2.864034714
"771",88.506,"highlight","0min",19.98875,2.694248735
"772",88.621,"highlight","0min",20.2315,2.780803564
"773",88.736,"highlight","0min",20.3429,2.787025578
"774",88.851,"highlight","0min",20.281625,2.699943772
"775",88.966,"highlight","0min",20.579475,2.848746221
"776",89.08,"highlight","0min",20.428625,2.685512579
"777",89.195,"highlight","0min",20.704925,2.789859612
"778",89.31,"highlight","0min",20.77195,2.721285094
"779",89.425,"highlight","0min",20.68515,2.636635263
"780",89.54,"highlight","0min",20.912025,2.743001163
"781",89.655,"highlight","0min",20.712775,2.567131959
"782",89.77,"highlight","0min",21.0016,2.670571219
"783",89.885,"highlight","0min",21.0428,2.600903027
"784",90,"highlight","0min",21.05455,2.572974433
"785",90.115,"highlight","0min",21.332275,2.657292347
"786",90.23,"highlight","0min",21.171925,2.500187645
"787",90.345,"highlight","0min",21.522025,2.581138739
"788",90.46,"highlight","0min",21.5011,2.46435567
"789",90.575,"highlight","0min",21.58045,2.42786461
"790",90.69,"highlight","0min",21.84495,2.472213341
"791",90.805,"highlight","0min",21.75205,2.32499784
"792",90.92,"highlight","0min",22.165475,2.406514019
"793",91.034,"highlight","0min",22.1007,2.278500887
"794",91.149,"highlight","0min",22.24395,2.243034412
"795",91.264,"highlight","0min",22.460425,2.220901152
"796",91.379,"highlight","0min",22.443475,2.061727655
"797",91.494,"highlight","0min",22.890175,2.092052654
"798",91.609,"highlight","0min",22.83865,1.97423395
"799",91.724,"highlight","0min",23.1338,1.96359604
"800",91.839,"highlight","0min",23.403225,1.956080173
"801",91.954,"highlight","0min",23.512675,1.855462839
"802",92.069,"highlight","0min",24.02875,1.883952623
"803",92.184,"highlight","0min",24.064275,1.801838114
"804",92.299,"highlight","0min",24.500575,1.82573277
"805",92.414,"highlight","0min",24.79215,1.848263635
"806",92.529,"highlight","0min",25.003275,1.873492479
"807",92.644,"highlight","0min",25.556425,1.920479559
"808",92.759,"highlight","0min",25.640525,1.9496723
"809",92.874,"highlight","0min",26.157575,2.023978694
"810",92.989,"highlight","0min",26.455675,2.129500388
"811",93.103,"highlight","0min",26.6816,2.243471529
"812",93.218,"highlight","0min",27.157325,2.297720721
"813",93.333,"highlight","0min",27.21135,2.404983805
"814",93.448,"highlight","0min",27.70635,2.476558787
"815",93.563,"highlight","0min",27.947175,2.597217807
"816",93.678,"highlight","0min",28.216325,2.707061401
"817",93.793,"highlight","0min",28.68875,2.781447687
"818",93.908,"highlight","0min",28.7187,2.926522028
"819",94.023,"highlight","0min",29.21225,2.969328935
"820",94.138,"highlight","0min",29.3839,3.091855758
"821",94.253,"highlight","0min",29.671875,3.160136953
"822",94.368,"highlight","0min",30.07765,3.21061217
"823",94.483,"highlight","0min",30.038975,3.320964127
"824",94.598,"highlight","0min",30.465725,3.293394349
"825",94.713,"highlight","0min",30.433175,3.337924259
"826",94.828,"highlight","0min",30.621225,3.31845124
"827",94.943,"highlight","0min",30.838425,3.310717488
"828",95.057,"highlight","0min",30.766125,3.38711487
"829",95.172,"highlight","0min",31.24595,3.355566006
"830",95.287,"highlight","0min",31.261475,3.393750541
"831",95.402,"highlight","0min",31.57405,3.307241391
"832",95.517,"highlight","0min",31.768025,3.254836011
"833",95.632,"highlight","0min",31.681925,3.283133101
"834",95.747,"highlight","0min",32.064375,3.18258665
"835",95.862,"highlight","0min",31.89915,3.198610668
"836",95.977,"highlight","0min",32.187775,3.046818468
